Strategy,Participant Id,NLL,mai_acc,mp_acc,pai_acc,Session,Tested w/ XAI,XAIType,sensitivity,k,retrieval_threshold,appId,scaling_factor,explanation_type
Sensitive-features categorization,660982bb12941e7442c18325,0.4310334322324908,0.7777777777777778,0.7777777777777778,0.7777777777777778,1,w/ XAI,importance,5.335316358992587,3,-2.5333496472024075,forest_cover,,
Sensitive-features categorization,67e319a39b381704d5521583,0.6931471803599453,0.5,0.5,0.6666666666666666,1,w/ XAI,importance,63.578736924342074,3,-0.6815432345101855,forest_cover,,
Sensitive-features categorization,67e6e99634be5e57bbd2553f,0.33782245712493153,0.8888888888888888,0.8333333333333334,0.7222222222222222,1,w/ XAI,importance,7.0532553788075685,2,-2.869914599467322,forest_cover,,
Sensitive-features categorization,664cd1c6545aa0f362493dd9,0.5911316158155222,0.7222222222222222,0.7222222222222222,0.7777777777777778,1,w/ XAI,importance,3.866965528821171,1,-4.0,forest_cover,,
Sensitive-features categorization,67d3a5a498212eae9b9ce364,0.6931471803599453,0.5,0.8333333333333334,0.4444444444444444,1,w/ XAI,importance,21.300649153103578,5,-0.8776788299624041,forest_cover,,
Sensitive-features categorization,666149cb6a138209b157427b,0.46209812020663016,0.6111111111111112,0.6666666666666666,0.6111111111111112,1,w/ XAI,importance,17.549301232429883,5,-0.8534963352256453,forest_cover,,
Sensitive-features categorization,673ef080255f15b49aa84f96,0.5852984879930512,0.5,0.7777777777777778,0.6111111111111112,1,w/ XAI,importance,1.0,4,-2.5244964930571046,forest_cover,,
Sensitive-features categorization,67f03733938aa3f0d17ce8a8,0.665087273073366,0.6111111111111112,0.6666666666666666,0.5,1,w/ XAI,importance,14.605165419235673,1,-1.7271471963119245,forest_cover,,
Sensitive-features categorization,66817654ce8b233327b047ab,0.14384894603908605,0.5,0.9444444444444444,0.4444444444444444,1,w/ XAI,importance,13.01860393546567,1,-3.5102964978614297,wine_quality,,
Sensitive-features categorization,680ebf035ab59d342f31726e,0.6931471803599453,0.5,0.3888888888888889,0.5555555555555556,1,w/ XAI,importance,81.44305395192545,4,-0.5639162764093482,wine_quality,,
Sensitive-features categorization,6173f88147c86baff6963073,0.5853335375467705,0.6111111111111112,0.5555555555555556,0.7222222222222222,1,w/ XAI,importance,7.196842819327483,4,-1.9024270243882961,wine_quality,,
Sensitive-features categorization,6942b9546065aeb7e30fd87a,0.682396024831567,0.6666666666666666,0.5,0.5,1,w/ XAI,importance,1.0,1,-3.7735280789638415,wine_quality,,
Sensitive-features categorization,673da0360d57d15b3f3a0593,0.6931471803599453,0.5,0.6111111111111112,0.3333333333333333,1,w/ XAI,importance,1.0,5,-0.5,wine_quality,,
Sensitive-features categorization,6941706e8a7385da28bcb5e2,0.6931471803599453,0.5,0.5555555555555556,0.6111111111111112,1,w/ XAI,importance,40.936152053262575,4,-0.8455523969421583,wine_quality,,
Sensitive-features categorization,676435babb44367362b10f73,0.6900088435578298,0.5555555555555556,0.5555555555555556,0.5555555555555556,1,w/ XAI,importance,1.0,4,-1.8469512234950076,wine_quality,,
Sensitive-features categorization,69418fce57bf6c0cd6730ef9,0.6931471803599453,0.5,0.5555555555555556,0.5,1,w/ XAI,importance,59.067415070218665,5,-0.6466535250859393,wine_quality,,
Sensitive-features categorization,691fda8adedca50e985f0c90,0.48626591564331684,0.6666666666666666,0.7222222222222222,0.9444444444444444,1,w/ XAI,importance,7.0020702484956585,5,-1.5252019196430089,wine_quality,,
Sensitive-features categorization,6941aeb9a019a9bbdd57d028,0.6931471803599453,0.5,0.2777777777777778,0.4444444444444444,1,w/ XAI,importance,54.842319630260015,3,-0.5691534885542717,wine_quality,,
Sensitive-features categorization,6943448de0ba4e96ec5a82d7,0.65362163410146,0.4444444444444444,0.6111111111111112,0.3888888888888889,1,w/ XAI,importance,1.0,1,-2.1803602547509984,wine_quality,,
Sensitive-features categorization,66fcdc229c37d1da9d61017c,0.636481167726004,0.4444444444444444,0.7222222222222222,0.5,1,w/ XAI,importance,1.0,1,-1.9869281923113071,wine_quality,,
Sensitive-features categorization,64d6aac54b2cf0b742d6dc67,0.6931471803599453,0.5,0.4444444444444444,0.3888888888888889,1,w/ XAI,importance,15.173455661867326,3,-0.5905874551076211,wine_quality,,
Sensitive-features categorization,6944196eaaee28eb62bd7360,0.6681229058045641,0.5,0.4444444444444444,0.5,1,w/ XAI,importance,1.0,3,-1.2306147316966554,wine_quality,,
Sensitive-features categorization,6944211fb86d1cfb660ff63f,0.10008637208604339,0.5,0.9444444444444444,0.5555555555555556,1,w/ XAI,importance,14.730507984602788,1,-2.0063982773184144,wine_quality,,
Sensitive-features categorization,66c173231fab4af1393b5756,0.46582111743247456,0.5555555555555556,0.7222222222222222,0.3888888888888889,1,w/ XAI,importance,3.8879497858247984,1,-3.0998462470372528,wine_quality,,
Sensitive-features categorization,677a214b23d3e85a3a5cdb20,0.4253260515916081,0.5,0.8888888888888888,0.5,1,w/ XAI,importance,1.0,4,-1.8019371557938815,wine_quality,,
Sensitive-features categorization,694332aee9accc7da4b9503e,0.5841599632600056,0.5555555555555556,0.7222222222222222,0.3888888888888889,1,w/ XAI,importance,1.705164046953115,2,-2.6407420703094044,wine_quality,,
Sensitive-features categorization,6786177b26851e38285d94a1,0.6744163676839736,0.5,0.6111111111111112,0.4444444444444444,1,w/ XAI,importance,1.0,2,-1.6337491095053616,wine_quality,,
Sensitive-features categorization,691dd5fab1ccbfaa2d6d085a,0.6931471803599453,0.5,0.5,0.7777777777777778,1,w/ XAI,importance,74.91851411857999,5,-0.690743672055639,wine_quality,,
Sensitive-features categorization,69453bbed668224dabc6c5d9,0.6931471803599453,0.5,0.5,0.4444444444444444,1,w/ XAI,importance,5.155776775088378,4,-0.5,wine_quality,,
Sensitive-features categorization,6941bc590ef331a45f99ed50,0.4797181761625125,0.6111111111111112,0.7222222222222222,0.8888888888888888,1,w/ XAI,importance,19.406382700102693,5,-3.0794082869429227,wine_quality,,
Sensitive-features categorization,69421e362f33a91517375267,0.49552349175791527,0.5,0.8333333333333334,0.4444444444444444,1,w/ XAI,importance,7.778627022324652,1,-3.236054604698807,wine_quality,,
Sensitive-features categorization,694179cf3bd953beb35ec402,0.5636652558515842,0.5555555555555556,0.7222222222222222,0.3888888888888889,1,w/ XAI,importance,3.84004856265049,3,-3.3481911980881764,wine_quality,,
Sensitive-features categorization,691e201122ecfe4b850e3308,0.5203028656909456,0.5555555555555556,0.8333333333333334,0.5,1,w/ XAI,importance,6.11052924755937,3,-1.6033169819523776,wine_quality,,
Sensitive-features categorization,69440172696346a2b42428ed,0.441020243820631,0.5,0.8333333333333334,0.3333333333333333,1,w/ XAI,importance,40.107323732967856,2,-2.476167911678128,wine_quality,,
Sensitive-features categorization,67658116d1ff218b001f2bf1,0.6104648352944702,0.5,0.7777777777777778,0.6111111111111112,1,w/ XAI,importance,1.0,1,-4.0,wine_quality,,
Sensitive-features categorization,692a268e1eab9d860c677fa2,0.4000807011184097,0.5555555555555556,0.8888888888888888,0.5555555555555556,1,w/ XAI,importance,8.789485686562891,2,-1.8539727296642883,wine_quality,,
Sensitive-features categorization,69453bd02b59de54f5fd947d,0.6931471803599453,0.5,0.7222222222222222,0.4444444444444444,1,w/ XAI,importance,1.0,5,-0.5,forest_cover,,
Sensitive-features categorization,67814070b879255cac4110e7,0.03833460922747906,0.7222222222222222,1.0,0.7222222222222222,1,w/ XAI,importance,100.0,1,-2.9220282375918565,forest_cover,,
Sensitive-features categorization,694587bf33d102941b804de3,0.2914437604870403,0.5555555555555556,0.9444444444444444,0.6111111111111112,1,w/ XAI,importance,46.84425780948998,5,-1.8528183399934068,forest_cover,,
Sensitive-features categorization,694ad5edf474deae104e0e69,0.6409075288690904,0.7777777777777778,0.6666666666666666,0.4444444444444444,1,w/ XAI,importance,1.0,1,-4.0,wine_quality,,
Sensitive-features categorization,69435a602b20d97254a2050b,0.577622655791622,0.6111111111111112,0.5555555555555556,0.5,1,w/ XAI,importance,82.86144058171567,3,-1.36503099117289,wine_quality,,
Sensitive-features categorization,6941a695ae2df6326069e993,0.3230834286506355,0.7777777777777778,1.0,0.7777777777777778,1,w/ XAI,importance,6.122177569381221,2,-3.362771394863513,forest_cover,,
Sensitive-features categorization,6947c5c8b87439db043797d5,0.6931471803599453,0.5,0.5555555555555556,0.7222222222222222,1,w/ XAI,importance,74.05731740063672,1,-0.7609110095379332,wine_quality,,
Sensitive-features categorization,6945371fbc1b757bdc6aaad1,0.6850694783460587,0.7222222222222222,0.5,0.6666666666666666,1,w/ XAI,importance,1.0,3,-3.8912398021196717,forest_cover,,
Sensitive-features categorization,5d16fb317964cd0001c1ca1a,0.6931471803599453,0.5,0.5,0.6666666666666666,1,w/ XAI,importance,62.94002532158858,3,-0.606462384396937,wine_quality,,
Sensitive-features categorization,6941984defc3cfda7e9cdf6f,0.3650926281227507,0.6111111111111112,0.7777777777777778,0.6111111111111112,1,w/ XAI,importance,89.96110037798084,5,-2.8244673796533886,wine_quality,,
Sensitive-features categorization,693b107113e251a972ba0527,0.6931471803599453,0.5,0.6111111111111112,0.5555555555555556,1,w/ XAI,importance,18.0808769097918,5,-0.6378603345491105,forest_cover,,
Sensitive-features categorization,665b349013d3255859efdb72,0.5227264347966248,0.5555555555555556,0.5555555555555556,0.7777777777777778,1,w/ XAI,importance,82.23842372687396,3,-1.7063131523134443,forest_cover,,
Sensitive-features categorization,6942e378d0c8a15ff6b1f81e,0.6231089648936227,0.6111111111111112,0.7222222222222222,0.5555555555555556,1,w/ XAI,importance,1.9221754814708008,2,-2.0976122094038625,forest_cover,,
Sensitive-features categorization,694163cd8dce97079e97bd07,0.6320929307843661,0.5,0.6666666666666666,0.8333333333333334,1,w/ XAI,importance,1.0,5,-1.8629452152125796,wine_quality,,
Sensitive-features categorization,691f240b27630b7537a73d26,0.6542708630257634,0.5,0.4444444444444444,0.3888888888888889,1,w/ XAI,importance,1.0,1,-4.0,wine_quality,,
Sensitive-features categorization,694afeb6123c5d3d77ab3f9b,0.6177533113564055,0.6111111111111112,0.6666666666666666,0.6111111111111112,1,w/ XAI,importance,1.0,1,-2.5970957720708423,forest_cover,,
Sensitive-features categorization,610c5b3dd64337b3324fa98e,0.43062201018795443,0.4444444444444444,0.8333333333333334,0.6111111111111112,1,w/ XAI,importance,4.583547501722073,1,-4.0,wine_quality,,
Sensitive-features categorization,673abfc29bf0f262315214c8,0.6931471803599453,0.5,0.6111111111111112,0.5555555555555556,1,w/ XAI,importance,32.24017825806441,4,-0.6590371687113752,wine_quality,,
Sensitive-features categorization,69454de0266e20b4d6f6fbd9,0.5851342334897188,0.5,0.7222222222222222,0.5555555555555556,1,w/ XAI,importance,10.617643979142104,5,-2.0909019036652357,wine_quality,,
Sensitive-features categorization,6642c636936f64e56b10161f,0.6931471803599453,0.5,0.8333333333333334,0.5555555555555556,1,w/ XAI,importance,100.0,5,-0.6213982205739188,wine_quality,,
Sensitive-features categorization,6947190be3c1dfbf23cdb205,0.35815126497394745,0.7222222222222222,0.8333333333333334,0.7777777777777778,1,w/ XAI,importance,29.290786380132605,2,-2.075888074092643,forest_cover,,
Sensitive-features categorization,693ade5aabf4dbfe8904b715,0.5597043376171195,0.6111111111111112,0.7222222222222222,0.3333333333333333,1,w/ XAI,importance,7.677623566289889,3,-3.9681867952178482,forest_cover,,
Sensitive-features categorization,67c5e37e79cc91183c6cd3b3,0.6500739954117916,0.5,0.5555555555555556,0.8333333333333334,1,w/ XAI,importance,1.0584207541952264,2,-3.962567101845576,forest_cover,,
Sensitive-features categorization,6945d3294c8cf5eefa76293a,0.3624977627838156,0.6666666666666666,0.8888888888888888,0.6666666666666666,1,w/ XAI,importance,20.913820783994016,3,-4.0,forest_cover,,
Sensitive-features categorization,6945952ed37c15496645a5ea,0.6360372750812027,0.4444444444444444,0.7222222222222222,0.6111111111111112,1,w/ XAI,importance,2.3597690758733063,1,-4.0,wine_quality,,
Sensitive-features categorization,6945b2bc841178ca14128632,0.5006062968988494,0.5,0.6666666666666666,0.6111111111111112,1,w/ XAI,importance,94.0247602338358,3,-0.8443316833361729,wine_quality,,
Sensitive-features categorization,694593ea17f9d3fbe0311249,0.24266291636970438,0.8333333333333334,0.8333333333333334,0.7777777777777778,1,w/ XAI,importance,48.20529871308637,2,-3.434366468992105,forest_cover,,
Sensitive-features categorization,693607ce95c6f9ca7d708da0,0.3165039402740497,0.7222222222222222,0.8333333333333334,0.5555555555555556,1,w/ XAI,importance,27.419167561075877,4,-2.2461102165616813,forest_cover,,
Sensitive-features categorization,663e5bdde28c5d230eddf4a0,0.4689533574357101,0.7222222222222222,0.7222222222222222,0.7777777777777778,1,w/ XAI,importance,20.02325639918142,2,-3.2383957286741407,forest_cover,,
Sensitive-features categorization,6941db4a8b556cbd2c9ad64d,0.67178900336071,0.5555555555555556,0.5555555555555556,0.3333333333333333,1,w/ XAI,importance,1.0,3,-2.6188107067806157,wine_quality,,
Sensitive-features categorization,67883c42fab99f050f6e9d63,0.6161308269755069,0.5,0.3888888888888889,0.6666666666666666,1,w/ XAI,importance,17.541074690947564,2,-0.8162842135068908,wine_quality,,
Sensitive-features categorization,676f64f0ca06dcc592a9b50e,0.5428307860709398,0.7222222222222222,0.7777777777777778,0.7222222222222222,1,w/ XAI,importance,1.5303840477942037,1,-3.248668301319305,forest_cover,,
Sensitive-features categorization,69417db33af88a177fc198e7,0.6584154647786584,0.7222222222222222,0.5,0.5555555555555556,1,w/ XAI,importance,1.0,1,-2.5051236568746362,forest_cover,,
Sensitive-features categorization,6945b7f9c69fe2317b25e4a2,0.48432950194329266,0.6111111111111112,0.8888888888888888,0.7222222222222222,1,w/ XAI,importance,16.507049574411,4,-3.031254080036742,wine_quality,,
Sensitive-features categorization,694182081f0cee7d024a1c58,0.5552177291088329,0.5555555555555556,0.7777777777777778,0.6666666666666666,1,w/ XAI,importance,1.0,1,-2.097459420483043,forest_cover,,
Sensitive-features categorization,6945c31f6b27bb869d7ffc5c,0.7505570174922178,0.5,0.4444444444444444,0.2777777777777778,1,w/ XAI,importance,1.0,3,-4.0,wine_quality,,
Sensitive-features categorization,691cce11dba0246ae096e537,0.6386900373668113,0.5,0.6666666666666666,0.6111111111111112,1,w/ XAI,importance,1.0,1,-1.4560221091433618,forest_cover,,
Sensitive-features categorization,69476d9f42e420d84f0b246f,0.5571199414909206,0.6666666666666666,0.8888888888888888,0.5555555555555556,1,w/ XAI,importance,1.0,1,-2.6741671289495894,forest_cover,,
Sensitive-features categorization,673a68b6b26d5900008e9df9,0.2104303208016194,0.4444444444444444,0.9444444444444444,0.3888888888888889,1,w/ XAI,importance,9.540069966809094,2,-3.198088070008626,wine_quality,,
Sensitive-features categorization,6917d7e167b86e562032b285,0.5996353563712382,0.7777777777777778,0.8333333333333334,0.6111111111111112,1,w/ XAI,importance,1.0,1,-3.858948392758491,wine_quality,,
Sensitive-features categorization,675b1432a3f788b0222e5237,0.6255580165584398,0.7222222222222222,0.6666666666666666,0.6111111111111112,1,w/ XAI,importance,1.0,1,-3.072617070334492,forest_cover,,
Sensitive-features categorization,6632bae865d316c32325fda1,0.6657115210958748,0.4444444444444444,0.6111111111111112,0.7222222222222222,1,w/ XAI,importance,4.350562687047467,1,-4.0,wine_quality,,
Sensitive-features categorization,68c47a59387d8e5258c84ba4,0.6851465368711576,0.3888888888888889,0.6666666666666666,0.5,1,w/ XAI,importance,1.0,3,-2.0478645769532626,wine_quality,,
Sensitive-features categorization,69418dd5c757560f07febe8d,0.6624268289154585,0.6111111111111112,0.6666666666666666,0.9444444444444444,1,w/ XAI,importance,2.6162534581779036,5,-2.5641034312515485,wine_quality,,
Sensitive-features categorization,663e6a6264c97be0281cd6f8,0.5170119829159098,0.5,0.7777777777777778,0.3888888888888889,1,w/ XAI,importance,1.0,1,-1.6973612758725132,wine_quality,,
Sensitive-features categorization,691e0937b2321e8ee4c87608,0.6931471803599453,0.5,0.5,0.5555555555555556,1,w/ XAI,importance,39.579830821706096,3,-0.5919063035000338,forest_cover,,
Sensitive-features categorization,69443088d8ebe0e4b0ba83ee,0.6931471803599453,0.5,0.6111111111111112,0.4444444444444444,1,w/ XAI,importance,1.0,1,-0.5,forest_cover,,
Sensitive-features categorization,69440e813f2bcaeeea40874c,0.534820150357965,0.4444444444444444,0.8333333333333334,0.5,1,w/ XAI,importance,16.762205445507572,3,-1.99642630669823,wine_quality,,
Sensitive-features categorization,69419eee71482f9cdb398614,0.24644641257379662,0.4444444444444444,0.9444444444444444,0.3888888888888889,1,w/ XAI,importance,15.992136207582236,3,-2.957808752390674,wine_quality,,
Sensitive-features categorization,67306cb03ff706c72e58bba0,0.6487817140127092,0.5,0.6666666666666666,0.5,1,w/ XAI,importance,1.5459143696321842,4,-3.9763342889847983,forest_cover,,
Sensitive-features categorization,69419e9576aea13f332266ff,0.6980420948266294,0.7777777777777778,0.3333333333333333,0.5555555555555556,1,w/ XAI,importance,1.0,5,-4.0,forest_cover,,
Sensitive-features categorization,66155f791e225263cf193edc,0.48914290964095586,0.7777777777777778,0.7777777777777778,0.7777777777777778,1,w/ XAI,importance,41.42412363739355,2,-1.9962416408224475,forest_cover,,
Sensitive-features categorization,694167e2f5ff761c2827c4b9,0.6931471803599453,0.5,0.4444444444444444,0.6111111111111112,1,w/ XAI,importance,60.15484491301376,4,-0.7563637322160375,wine_quality,,
Sensitive-features categorization,6942672409b1bfc5c9df77f7,0.1725275380319219,0.7222222222222222,0.8888888888888888,0.7222222222222222,1,w/ XAI,importance,22.466406730812064,1,-2.8638150141421184,forest_cover,,
Sensitive-features categorization,6941b944b1777f5a1109bdbb,0.5356284212635053,0.5,0.7777777777777778,0.5,1,w/ XAI,importance,2.497734036708258,4,-1.6969094280782424,wine_quality,,
Salient-features categorization,67ebb067dca1f7cf408ca0bd,0.7044189332188138,0.8333333333333334,0.4444444444444444,0.5,1,w/ XAI,importance,1.0,4,-4.0,wine_quality,,
Salient-features categorization,67f05ce092cdcc0392692398,0.6561215825305945,1.0,0.7222222222222222,0.7222222222222222,1,w/ XAI,importance,1.7026724590077595,3,-3.212883629105408,wine_quality,,
Salient-features categorization,67e9793b509ebd40efb7f232,0.5290401408653754,0.6666666666666666,0.5555555555555556,0.5555555555555556,1,w/ XAI,importance,1.0,1,-2.8791068355105818,wine_quality,,
Salient-features categorization,5f85bcb11941de066ef7d941,0.1909800912059797,1.0,0.9444444444444444,0.9444444444444444,1,w/ XAI,importance,10.26075148590679,3,-3.787625410739223,wine_quality,,
Salient-features categorization,67ef8c6bf0eff27d92180ffe,0.35033115027288514,0.8333333333333334,0.8333333333333334,0.7777777777777778,1,w/ XAI,importance,12.345125155350011,4,-3.459343413637086,wine_quality,,
Salient-features categorization,6314bc49055e150c92f4736e,0.4830795939371235,0.7777777777777778,0.6111111111111112,0.6111111111111112,1,w/ XAI,importance,2.980577227887175,1,-3.844233606340972,forest_cover,,
Salient-features categorization,5a53d878acc75b000179e52e,0.50664801119106,0.7777777777777778,0.5555555555555556,0.6666666666666666,1,w/ XAI,importance,1.0,1,-4.0,forest_cover,,
Salient-features categorization,67e490097896ae803bd5629f,0.5440736334150821,0.8888888888888888,0.6111111111111112,0.6111111111111112,1,w/ XAI,importance,9.663733530709163,1,-2.791223246759729,forest_cover,,
Salient-features categorization,660b2346862ff2a3da9cfe3e,0.41061504932489234,0.7222222222222222,0.8333333333333334,0.5555555555555556,1,w/ XAI,importance,8.669428226602395,3,-2.8828419855681817,forest_cover,,
Salient-features categorization,6647847aebad277cab0e44a9,0.47802162341265386,0.6111111111111112,0.3888888888888889,0.4444444444444444,1,w/ XAI,importance,36.11284012952082,4,-1.7630059837098866,wine_quality,,
Salient-features categorization,67ebf19f98ff3e509e425e58,0.20173610001484235,0.8888888888888888,0.9444444444444444,0.8333333333333334,1,w/ XAI,importance,27.169965448846654,4,-3.0859357391344746,wine_quality,,
Salient-features categorization,676a24c4766af0941f2060db,0.7027091538520602,0.7222222222222222,0.4444444444444444,0.6111111111111112,1,w/ XAI,importance,1.0,4,-2.9268387845669563,wine_quality,,
Salient-features categorization,66d0a375c1c8aa9cac493997,0.5391144735910686,0.7222222222222222,0.5,0.6666666666666666,1,w/ XAI,importance,100.0,1,-1.7707750031550709,wine_quality,,
Salient-features categorization,67cf4b70e6b8ec5652552042,0.38508178012747646,0.6111111111111112,0.6666666666666666,0.6111111111111112,1,w/ XAI,importance,50.18440795609149,1,-2.6177484661345742,wine_quality,,
Salient-features categorization,67ebcd26fcd7c2ee469b8533,0.5243572534324508,0.8888888888888888,0.7222222222222222,0.8333333333333334,1,w/ XAI,importance,3.294097970578929,3,-3.070031389620182,wine_quality,,
Salient-features categorization,61705235c277934df17055e6,0.554610989794623,0.9444444444444444,0.6111111111111112,0.6666666666666666,1,w/ XAI,importance,3.1487174060163956,1,-3.4549002188345925,forest_cover,,
Salient-features categorization,677d8ca02a50ccdc47145568,0.6931471803599453,0.5,0.5555555555555556,0.3888888888888889,1,w/ XAI,importance,26.393098466606506,4,-2.0199424743759917,forest_cover,,
Salient-features categorization,66ea6bd034571ff4a00f2171,0.269562345283694,0.9444444444444444,0.8888888888888888,0.9444444444444444,1,w/ XAI,importance,100.0,1,-2.861986567930553,forest_cover,,
Salient-features categorization,660982bb12941e7442c18325,0.303547561835449,0.8888888888888888,0.7777777777777778,0.7777777777777778,1,w/ XAI,importance,100.0,4,-4.0,forest_cover,,
Salient-features categorization,67e319a39b381704d5521583,0.5877252970891678,0.7222222222222222,0.7222222222222222,0.6666666666666666,1,w/ XAI,importance,1.0,2,-4.0,forest_cover,,
Salient-features categorization,67e6e99634be5e57bbd2553f,0.3940188913037165,0.8888888888888888,0.8333333333333334,0.7222222222222222,1,w/ XAI,importance,10.635346089142102,2,-3.2874816898546557,forest_cover,,
Salient-features categorization,664cd1c6545aa0f362493dd9,0.5519463651885389,0.6111111111111112,0.7222222222222222,0.7777777777777778,1,w/ XAI,importance,1.0,2,-3.5468894048295945,forest_cover,,
Salient-features categorization,67d3a5a498212eae9b9ce364,0.6931471803599453,0.5,0.8333333333333334,0.4444444444444444,1,w/ XAI,importance,82.99100016424534,2,-2.2429140057958277,forest_cover,,
Salient-features categorization,666149cb6a138209b157427b,0.4659243376517305,0.5555555555555556,0.9444444444444444,0.6111111111111112,1,w/ XAI,importance,1.0,2,-2.9150542875715963,forest_cover,,
Salient-features categorization,673ef080255f15b49aa84f96,0.6307167577286357,0.8333333333333334,0.6666666666666666,0.6111111111111112,1,w/ XAI,importance,1.0,4,-2.8169224098855534,forest_cover,,
Salient-features categorization,67f03733938aa3f0d17ce8a8,0.6572084937989859,0.6666666666666666,0.7222222222222222,0.5,1,w/ XAI,importance,1.0,4,-4.0,forest_cover,,
Salient-features categorization,66817654ce8b233327b047ab,0.685851366241421,0.7222222222222222,0.7222222222222222,0.4444444444444444,1,w/ XAI,importance,1.0,4,-3.413107500367475,wine_quality,,
Salient-features categorization,680ebf035ab59d342f31726e,0.5210600787523155,0.7222222222222222,0.7222222222222222,0.5555555555555556,1,w/ XAI,importance,3.329848466945669,1,-3.9772947460531545,wine_quality,,
Salient-features categorization,6173f88147c86baff6963073,0.593103473207845,1.0,0.7222222222222222,0.7222222222222222,1,w/ XAI,importance,7.89564957220996,4,-3.9420788179994,wine_quality,,
Salient-features categorization,6942b9546065aeb7e30fd87a,0.6931471803599453,0.5,0.6666666666666666,0.5,1,w/ XAI,importance,78.36322687826569,1,-2.0425606216082226,wine_quality,,
Salient-features categorization,673da0360d57d15b3f3a0593,0.5787754902608216,0.6666666666666666,0.5555555555555556,0.3333333333333333,1,w/ XAI,importance,1.0,2,-1.9743414173667277,wine_quality,,
Salient-features categorization,6941706e8a7385da28bcb5e2,0.6851325926782413,1.0,0.6111111111111112,0.6111111111111112,1,w/ XAI,importance,1.0,4,-4.0,wine_quality,,
Salient-features categorization,676435babb44367362b10f73,0.6931471803599453,0.5,0.5,0.5555555555555556,1,w/ XAI,importance,100.0,1,-1.7873692874354803,wine_quality,,
