Strategy,Participant Id,NLL,mai_acc,mp_acc,pai_acc,Session,Tested w/ XAI,XAIType,sensitivity,k,retrieval_threshold,appId,scaling_factor,explanation_type
Sensitive-features categorization,6944196eaaee28eb62bd7360,0.6502978410892536,0.6666666666666666,0.6111111111111112,0.6111111111111112,2,w/ XAI,importance,1.0,2,-1.3993919383644653,wine_quality,,
Sensitive-features categorization,6944211fb86d1cfb660ff63f,0.0113765495511375,0.8888888888888888,1.0,0.8888888888888888,2,w/ XAI,importance,48.592254490606244,2,-1.6107036661807963,wine_quality,,
Sensitive-features categorization,66c173231fab4af1393b5756,0.46582111743247456,0.5555555555555556,0.7222222222222222,0.3888888888888889,2,w/ XAI,importance,3.8879497858247984,1,-3.0998462470372528,wine_quality,,
Sensitive-features categorization,677a214b23d3e85a3a5cdb20,0.4253260515916081,0.5,0.8888888888888888,0.5,2,w/ XAI,importance,1.0,4,-1.8019371557938815,wine_quality,,
Sensitive-features categorization,694332aee9accc7da4b9503e,0.4839522853702854,0.8333333333333334,0.7222222222222222,0.7777777777777778,2,w/ XAI,importance,3.5813846140031607,1,-4.0,wine_quality,,
Sensitive-features categorization,6786177b26851e38285d94a1,0.2145948884048879,0.7222222222222222,0.8888888888888888,0.8333333333333334,2,w/ XAI,importance,9.423935445748452,1,-3.456053508138906,wine_quality,,
Sensitive-features categorization,691dd5fab1ccbfaa2d6d085a,0.6536885000991588,1.0,0.7222222222222222,0.7222222222222222,2,w/ XAI,importance,3.237249289790263,5,-4.0,wine_quality,,
Sensitive-features categorization,69453bbed668224dabc6c5d9,0.6931471803599453,0.5,0.5,0.4444444444444444,2,w/ XAI,importance,5.155776775088378,4,-0.5,wine_quality,,
Sensitive-features categorization,6941bc590ef331a45f99ed50,0.19951741492195807,0.8888888888888888,0.8888888888888888,0.8888888888888888,2,w/ XAI,importance,29.821304259293694,5,-3.7215046444685305,wine_quality,,
Sensitive-features categorization,69421e362f33a91517375267,0.07152935415252279,0.6666666666666666,1.0,0.6666666666666666,2,w/ XAI,importance,100.0,2,-4.0,wine_quality,,
Sensitive-features categorization,694179cf3bd953beb35ec402,0.5636652558515842,0.5555555555555556,0.7222222222222222,0.3888888888888889,2,w/ XAI,importance,3.84004856265049,3,-3.3481911980881764,wine_quality,,
Sensitive-features categorization,691e201122ecfe4b850e3308,0.5203028656909456,0.5555555555555556,0.8333333333333334,0.5,2,w/ XAI,importance,6.11052924755937,3,-1.6033169819523776,wine_quality,,
Sensitive-features categorization,69440172696346a2b42428ed,0.39289875206480634,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/ XAI,importance,21.659112554031402,4,-4.0,wine_quality,,
Sensitive-features categorization,67658116d1ff218b001f2bf1,0.30979455395283345,0.7777777777777778,0.8333333333333334,0.7222222222222222,2,w/ XAI,importance,24.223304100579817,2,-2.0727883279439965,wine_quality,,
Sensitive-features categorization,692a268e1eab9d860c677fa2,0.03622599287559245,0.8888888888888888,1.0,0.8888888888888888,2,w/ XAI,importance,30.346277743368905,3,-1.8040858841252554,wine_quality,,
Sensitive-features categorization,69453bd02b59de54f5fd947d,0.6931471803599453,0.5,0.7222222222222222,0.4444444444444444,2,w/ XAI,importance,1.0,5,-0.5,forest_cover,,
Sensitive-features categorization,67814070b879255cac4110e7,0.03833460922747906,0.7222222222222222,1.0,0.7222222222222222,2,w/ XAI,importance,100.0,1,-2.9220282375918565,forest_cover,,
Sensitive-features categorization,694587bf33d102941b804de3,0.2914437604870403,0.5555555555555556,0.9444444444444444,0.6111111111111112,2,w/ XAI,importance,46.84425780948998,5,-1.8528183399934068,forest_cover,,
Sensitive-features categorization,694ad5edf474deae104e0e69,0.6330810878985664,0.8888888888888888,0.7777777777777778,0.7777777777777778,2,w/ XAI,importance,1.0,5,-4.0,wine_quality,,
Sensitive-features categorization,69435a602b20d97254a2050b,0.5228046336321277,0.9444444444444444,0.7222222222222222,0.7777777777777778,2,w/ XAI,importance,7.01148759293524,4,-3.0207603380277037,wine_quality,,
Sensitive-features categorization,6941a695ae2df6326069e993,0.3230834286506355,0.7777777777777778,1.0,0.7777777777777778,2,w/ XAI,importance,6.122177569381221,2,-3.362771394863513,forest_cover,,
Sensitive-features categorization,6947c5c8b87439db043797d5,0.21035285217759933,0.7222222222222222,0.8888888888888888,0.8333333333333334,2,w/ XAI,importance,33.70352003790876,3,-2.368859449883591,wine_quality,,
Sensitive-features categorization,6945371fbc1b757bdc6aaad1,0.6189691759009164,0.7222222222222222,0.6666666666666666,0.3888888888888889,2,w/ XAI,importance,5.526797983812543,1,-3.5063806992819018,forest_cover,,
Sensitive-features categorization,5d16fb317964cd0001c1ca1a,0.28030094765771635,0.8888888888888888,0.9444444444444444,0.8333333333333334,2,w/ XAI,importance,31.029507243064113,5,-2.103661829034655,wine_quality,,
Sensitive-features categorization,6941984defc3cfda7e9cdf6f,0.2721275168238761,0.7222222222222222,0.8888888888888888,0.6111111111111112,2,w/ XAI,importance,7.421301251640982,1,-3.643690883726101,wine_quality,,
Sensitive-features categorization,693b107113e251a972ba0527,0.6831223046473737,0.5555555555555556,0.5,0.9444444444444444,2,w/ XAI,importance,1.0,1,-1.9416819816083803,forest_cover,,
Sensitive-features categorization,665b349013d3255859efdb72,0.5227264347966248,0.5555555555555556,0.5555555555555556,0.7777777777777778,2,w/ XAI,importance,82.23842372687396,3,-1.7063131523134443,forest_cover,,
Sensitive-features categorization,6942e378d0c8a15ff6b1f81e,0.6231089648936227,0.6111111111111112,0.7222222222222222,0.5555555555555556,2,w/ XAI,importance,1.9221754814708008,2,-2.0976122094038625,forest_cover,,
Sensitive-features categorization,694163cd8dce97079e97bd07,0.2319044238698974,0.8888888888888888,0.8888888888888888,1.0,2,w/ XAI,importance,44.166559917106355,4,-2.6981578536997315,wine_quality,,
Sensitive-features categorization,691f240b27630b7537a73d26,0.44932997995124346,0.8888888888888888,0.8888888888888888,0.8888888888888888,2,w/ XAI,importance,2.2127917261471692,1,-4.0,wine_quality,,
Sensitive-features categorization,694afeb6123c5d3d77ab3f9b,0.6177533113564055,0.6111111111111112,0.6666666666666666,0.6111111111111112,2,w/ XAI,importance,1.0,1,-2.5970957720708423,forest_cover,,
Sensitive-features categorization,610c5b3dd64337b3324fa98e,0.3662632413978364,0.8333333333333334,0.8333333333333334,0.7777777777777778,2,w/ XAI,importance,6.775228929765318,1,-4.0,wine_quality,,
Sensitive-features categorization,673abfc29bf0f262315214c8,0.08157715927436601,0.7222222222222222,0.9444444444444444,0.7777777777777778,2,w/ XAI,importance,49.9092164071249,1,-3.2019444739581315,wine_quality,,
Sensitive-features categorization,69454de0266e20b4d6f6fbd9,0.5851342334897188,0.5,0.7222222222222222,0.5555555555555556,2,w/ XAI,importance,10.617643979142104,5,-2.0909019036652357,wine_quality,,
Sensitive-features categorization,6642c636936f64e56b10161f,0.6931471803599453,0.5,0.8333333333333334,0.5555555555555556,2,w/ XAI,importance,100.0,5,-0.6213982205739188,wine_quality,,
Sensitive-features categorization,6947190be3c1dfbf23cdb205,0.35815126497394745,0.7222222222222222,0.8333333333333334,0.7777777777777778,2,w/ XAI,importance,29.290786380132605,2,-2.075888074092643,forest_cover,,
Sensitive-features categorization,693ade5aabf4dbfe8904b715,0.33491193508622985,0.5,0.8888888888888888,0.3888888888888889,2,w/ XAI,importance,37.04409347496215,1,-4.0,forest_cover,,
Sensitive-features categorization,67c5e37e79cc91183c6cd3b3,0.5307995136878999,0.7777777777777778,0.8333333333333334,0.9444444444444444,2,w/ XAI,importance,5.5258782460190785,1,-2.4326385019862062,forest_cover,,
Sensitive-features categorization,6945d3294c8cf5eefa76293a,0.3624977627838156,0.6666666666666666,0.8888888888888888,0.6666666666666666,2,w/ XAI,importance,20.913820783994016,3,-4.0,forest_cover,,
Sensitive-features categorization,6945952ed37c15496645a5ea,0.5753096092361721,0.8333333333333334,0.7222222222222222,0.8888888888888888,2,w/ XAI,importance,7.051254912266095,4,-1.9434027161706884,wine_quality,,
Sensitive-features categorization,6945b2bc841178ca14128632,0.5006062968988494,0.5,0.6666666666666666,0.6111111111111112,2,w/ XAI,importance,94.0247602338358,3,-0.8443316833361729,wine_quality,,
Sensitive-features categorization,694593ea17f9d3fbe0311249,0.24266291636970438,0.8333333333333334,0.8333333333333334,0.7777777777777778,2,w/ XAI,importance,48.20529871308637,2,-3.434366468992105,forest_cover,,
Sensitive-features categorization,693607ce95c6f9ca7d708da0,0.2332177517419115,0.7222222222222222,0.8333333333333334,0.6666666666666666,2,w/ XAI,importance,30.45035538243041,2,-2.895920300598223,forest_cover,,
Sensitive-features categorization,663e5bdde28c5d230eddf4a0,0.4035618169765696,0.7222222222222222,0.8888888888888888,0.8333333333333334,2,w/ XAI,importance,15.20993657302923,1,-2.9866098760412774,forest_cover,,
Sensitive-features categorization,6941db4a8b556cbd2c9ad64d,0.5816883422126711,0.7222222222222222,0.6666666666666666,0.9444444444444444,2,w/ XAI,importance,5.22090952412272,5,-2.4340200042076736,wine_quality,,
Sensitive-features categorization,67883c42fab99f050f6e9d63,0.567646560361228,0.7222222222222222,0.8333333333333334,0.7777777777777778,2,w/ XAI,importance,9.184880451774728,3,-2.4415892918614643,wine_quality,,
Sensitive-features categorization,676f64f0ca06dcc592a9b50e,0.5428307860709398,0.7222222222222222,0.7777777777777778,0.7222222222222222,2,w/ XAI,importance,1.5303840477942037,1,-3.248668301319305,forest_cover,,
Sensitive-features categorization,69417db33af88a177fc198e7,0.6584154647786584,0.7222222222222222,0.5,0.5555555555555556,2,w/ XAI,importance,1.0,1,-2.5051236568746362,forest_cover,,
Sensitive-features categorization,6945b7f9c69fe2317b25e4a2,0.48432950194329266,0.6111111111111112,0.8888888888888888,0.7222222222222222,2,w/ XAI,importance,16.507049574411,4,-3.031254080036742,wine_quality,,
Sensitive-features categorization,694182081f0cee7d024a1c58,0.5552177291088329,0.5555555555555556,0.7777777777777778,0.6666666666666666,2,w/ XAI,importance,1.0,1,-2.097459420483043,forest_cover,,
Sensitive-features categorization,6945c31f6b27bb869d7ffc5c,0.25284272362072396,0.7222222222222222,0.7777777777777778,0.9444444444444444,2,w/ XAI,importance,19.94959617745422,3,-3.156042835363474,wine_quality,,
Sensitive-features categorization,691cce11dba0246ae096e537,0.6386900373668113,0.5,0.6666666666666666,0.6111111111111112,2,w/ XAI,importance,1.0,1,-1.4560221091433618,forest_cover,,
Sensitive-features categorization,69476d9f42e420d84f0b246f,0.22723418781509064,0.7777777777777778,0.9444444444444444,0.7222222222222222,2,w/ XAI,importance,43.21879837953716,1,-4.0,forest_cover,,
Sensitive-features categorization,673a68b6b26d5900008e9df9,0.03906604543811202,1.0,1.0,1.0,2,w/ XAI,importance,32.09576840311819,4,-1.8977086483737322,wine_quality,,
Sensitive-features categorization,6917d7e167b86e562032b285,0.41150491933781785,0.8888888888888888,0.7777777777777778,0.7777777777777778,2,w/ XAI,importance,12.593054517593862,5,-3.480515477751503,wine_quality,,
Sensitive-features categorization,675b1432a3f788b0222e5237,0.6255580165584398,0.7222222222222222,0.6666666666666666,0.6111111111111112,2,w/ XAI,importance,1.0,1,-3.072617070334492,forest_cover,,
Sensitive-features categorization,6632bae865d316c32325fda1,0.2714826631712548,0.8888888888888888,0.8333333333333334,0.9444444444444444,2,w/ XAI,importance,14.283001971329982,4,-4.0,wine_quality,,
Sensitive-features categorization,68c47a59387d8e5258c84ba4,0.6170317804394898,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,w/ XAI,importance,1.0,1,-2.4964377377443725,wine_quality,,
Sensitive-features categorization,69418dd5c757560f07febe8d,0.3520703189651806,0.7777777777777778,0.7777777777777778,1.0,2,w/ XAI,importance,13.328822376072125,5,-3.7141739835579846,wine_quality,,
Sensitive-features categorization,663e6a6264c97be0281cd6f8,0.4810296553173507,0.8888888888888888,0.7777777777777778,0.7777777777777778,2,w/ XAI,importance,14.388782808299647,2,-2.697446788830117,wine_quality,,
Sensitive-features categorization,691e0937b2321e8ee4c87608,0.6931471803599453,0.5,0.5,0.5555555555555556,2,w/ XAI,importance,39.579830821706096,3,-0.5919063035000338,forest_cover,,
Sensitive-features categorization,69443088d8ebe0e4b0ba83ee,0.6931471803599453,0.5,0.6111111111111112,0.4444444444444444,2,w/ XAI,importance,1.0,1,-0.5,forest_cover,,
Sensitive-features categorization,69440e813f2bcaeeea40874c,0.534820150357965,0.4444444444444444,0.8333333333333334,0.5,2,w/ XAI,importance,16.762205445507572,3,-1.99642630669823,wine_quality,,
Sensitive-features categorization,69419eee71482f9cdb398614,0.024043417041343735,0.8888888888888888,1.0,0.8888888888888888,2,w/ XAI,importance,100.0,5,-2.10845019234353,wine_quality,,
Sensitive-features categorization,67306cb03ff706c72e58bba0,0.6161308269755069,0.6111111111111112,0.4444444444444444,0.5,2,w/ XAI,importance,38.31364255776251,4,-0.9700170003088502,forest_cover,,
Sensitive-features categorization,69419e9576aea13f332266ff,0.6931471803599453,0.5,0.7222222222222222,0.4444444444444444,2,w/ XAI,importance,33.93108800797758,4,-0.6094135562372633,forest_cover,,
Sensitive-features categorization,66155f791e225263cf193edc,0.48914290964095586,0.7777777777777778,0.7777777777777778,0.7777777777777778,2,w/ XAI,importance,41.42412363739355,2,-1.9962416408224475,forest_cover,,
Sensitive-features categorization,694167e2f5ff761c2827c4b9,0.07410058086196772,0.6666666666666666,1.0,0.6666666666666666,2,w/ XAI,importance,100.0,2,-4.0,wine_quality,,
Sensitive-features categorization,6942672409b1bfc5c9df77f7,0.09124197842245722,0.4444444444444444,0.9444444444444444,0.5,2,w/ XAI,importance,100.0,1,-2.506897759619079,forest_cover,,
Sensitive-features categorization,6941b944b1777f5a1109bdbb,0.5356284212635053,0.5,0.7777777777777778,0.5,2,w/ XAI,importance,2.497734036708258,4,-1.6969094280782424,wine_quality,,
Salient-features categorization,67ebb067dca1f7cf408ca0bd,0.5086047780451382,0.9444444444444444,0.8333333333333334,0.8888888888888888,2,w/ XAI,importance,23.928009540428796,3,-3.9316169979280096,wine_quality,,
Salient-features categorization,67f05ce092cdcc0392692398,0.6561215825305945,1.0,0.7222222222222222,0.7222222222222222,2,w/ XAI,importance,1.7026724590077595,3,-3.212883629105408,wine_quality,,
Salient-features categorization,67e9793b509ebd40efb7f232,0.5290401408653754,0.6666666666666666,0.5555555555555556,0.5555555555555556,2,w/ XAI,importance,1.0,1,-2.8791068355105818,wine_quality,,
Salient-features categorization,5f85bcb11941de066ef7d941,0.1909800912059797,1.0,0.9444444444444444,0.9444444444444444,2,w/ XAI,importance,10.26075148590679,3,-3.787625410739223,wine_quality,,
Salient-features categorization,67ef8c6bf0eff27d92180ffe,0.35033115027288514,0.8333333333333334,0.8333333333333334,0.7777777777777778,2,w/ XAI,importance,12.345125155350011,4,-3.459343413637086,wine_quality,,
Salient-features categorization,6314bc49055e150c92f4736e,0.36662678205812316,0.7777777777777778,0.7777777777777778,0.8888888888888888,2,w/ XAI,importance,13.867978616393701,3,-3.54559215090569,forest_cover,,
Salient-features categorization,5a53d878acc75b000179e52e,0.50664801119106,0.7777777777777778,0.5555555555555556,0.6666666666666666,2,w/ XAI,importance,1.0,1,-4.0,forest_cover,,
Salient-features categorization,67e490097896ae803bd5629f,0.5440736334150821,0.8888888888888888,0.6111111111111112,0.6111111111111112,2,w/ XAI,importance,9.663733530709163,1,-2.791223246759729,forest_cover,,
Salient-features categorization,660b2346862ff2a3da9cfe3e,0.41061504932489234,0.7222222222222222,0.8333333333333334,0.5555555555555556,2,w/ XAI,importance,8.669428226602395,3,-2.8828419855681817,forest_cover,,
Salient-features categorization,6647847aebad277cab0e44a9,0.37106580882413476,0.8888888888888888,0.6666666666666666,0.6666666666666666,2,w/ XAI,importance,1.0,1,-4.0,wine_quality,,
Salient-features categorization,67ebf19f98ff3e509e425e58,0.20173610001484235,0.8888888888888888,0.9444444444444444,0.8333333333333334,2,w/ XAI,importance,27.169965448846654,4,-3.0859357391344746,wine_quality,,
Salient-features categorization,676a24c4766af0941f2060db,0.6488369336315276,0.9444444444444444,0.6111111111111112,0.6666666666666666,2,w/ XAI,importance,1.0,4,-3.114129396419708,wine_quality,,
Salient-features categorization,66d0a375c1c8aa9cac493997,0.5391144735910686,0.7222222222222222,0.5,0.6666666666666666,2,w/ XAI,importance,100.0,1,-1.7707750031550709,wine_quality,,
Salient-features categorization,67cf4b70e6b8ec5652552042,0.30247896842262534,0.7777777777777778,0.8333333333333334,0.6111111111111112,2,w/ XAI,importance,5.952392990829053,1,-3.3206797623336346,wine_quality,,
Salient-features categorization,67ebcd26fcd7c2ee469b8533,0.5243572534324508,0.8888888888888888,0.7222222222222222,0.8333333333333334,2,w/ XAI,importance,3.294097970578929,3,-3.070031389620182,wine_quality,,
Salient-features categorization,61705235c277934df17055e6,0.554610989794623,0.9444444444444444,0.6111111111111112,0.6666666666666666,2,w/ XAI,importance,3.1487174060163956,1,-3.4549002188345925,forest_cover,,
Salient-features categorization,677d8ca02a50ccdc47145568,0.6150587508576248,0.7222222222222222,0.6111111111111112,0.5555555555555556,2,w/ XAI,importance,1.0,1,-3.4356110386849568,forest_cover,,
Salient-features categorization,66ea6bd034571ff4a00f2171,0.269562345283694,0.9444444444444444,0.8888888888888888,0.9444444444444444,2,w/ XAI,importance,100.0,1,-2.861986567930553,forest_cover,,
Salient-features categorization,660982bb12941e7442c18325,0.303547561835449,0.8888888888888888,0.7777777777777778,0.7777777777777778,2,w/ XAI,importance,100.0,4,-4.0,forest_cover,,
Salient-features categorization,67e319a39b381704d5521583,0.5877252970891678,0.7222222222222222,0.7222222222222222,0.6666666666666666,2,w/ XAI,importance,1.0,2,-4.0,forest_cover,,
Salient-features categorization,67e6e99634be5e57bbd2553f,0.3940188913037165,0.8888888888888888,0.8333333333333334,0.7222222222222222,2,w/ XAI,importance,10.635346089142102,2,-3.2874816898546557,forest_cover,,
Salient-features categorization,664cd1c6545aa0f362493dd9,0.5519463651885389,0.6111111111111112,0.7222222222222222,0.7777777777777778,2,w/ XAI,importance,1.0,2,-3.5468894048295945,forest_cover,,
Salient-features categorization,67d3a5a498212eae9b9ce364,0.6546390036677261,0.4444444444444444,0.3888888888888889,0.6111111111111112,2,w/ XAI,importance,1.0,2,-2.300557049454927,forest_cover,,
Salient-features categorization,666149cb6a138209b157427b,0.2600217509572879,0.8333333333333334,0.8888888888888888,0.7222222222222222,2,w/ XAI,importance,15.1504108497192,1,-3.9362984728769304,forest_cover,,
Salient-features categorization,673ef080255f15b49aa84f96,0.6307167577286357,0.8333333333333334,0.6666666666666666,0.6111111111111112,2,w/ XAI,importance,1.0,4,-2.8169224098855534,forest_cover,,
Salient-features categorization,67f03733938aa3f0d17ce8a8,0.6572084937989859,0.6666666666666666,0.7222222222222222,0.5,2,w/ XAI,importance,1.0,4,-4.0,forest_cover,,
Salient-features categorization,66817654ce8b233327b047ab,0.37650610076720464,0.8888888888888888,0.7777777777777778,0.6666666666666666,2,w/ XAI,importance,6.009327311232304,1,-3.1388117401031455,wine_quality,,
Salient-features categorization,680ebf035ab59d342f31726e,0.5210600787523155,0.7222222222222222,0.7222222222222222,0.5555555555555556,2,w/ XAI,importance,3.329848466945669,1,-3.9772947460531545,wine_quality,,
Salient-features categorization,6173f88147c86baff6963073,0.593103473207845,1.0,0.7222222222222222,0.7222222222222222,2,w/ XAI,importance,7.89564957220996,4,-3.9420788179994,wine_quality,,
Salient-features categorization,6942b9546065aeb7e30fd87a,0.16814073544520053,0.9444444444444444,0.8888888888888888,0.8333333333333334,2,w/ XAI,importance,4.540945297568415,1,-3.222009620286177,wine_quality,,
Salient-features categorization,673da0360d57d15b3f3a0593,0.5391144735910686,0.5,0.5,0.4444444444444444,2,w/ XAI,importance,83.61621759094297,1,-1.8681383954210848,wine_quality,,
Salient-features categorization,6941706e8a7385da28bcb5e2,0.0014379749739800553,0.8333333333333334,1.0,0.8333333333333334,2,w/ XAI,importance,46.911602340208375,2,-3.8624029402010134,wine_quality,,
Salient-features categorization,676435babb44367362b10f73,0.6931471803599453,0.5,0.5,0.5555555555555556,2,w/ XAI,importance,100.0,1,-1.7873692874354803,wine_quality,,
Salient-features categorization,69418fce57bf6c0cd6730ef9,0.6546390036677261,0.4444444444444444,0.6111111111111112,0.5,2,w/ XAI,importance,1.0,4,-2.282387747064166,wine_quality,,
Salient-features categorization,691fda8adedca50e985f0c90,0.03235157704506014,0.9444444444444444,1.0,0.9444444444444444,2,w/ XAI,importance,16.467908369310432,2,-2.5766021569976103,wine_quality,,
Salient-features categorization,6941aeb9a019a9bbdd57d028,0.006700569552984214,1.0,1.0,1.0,2,w/ XAI,importance,64.54578299536452,2,-2.841928683603009,wine_quality,,
Salient-features categorization,6943448de0ba4e96ec5a82d7,0.6950595643974768,0.8888888888888888,0.6666666666666666,0.6666666666666666,2,w/ XAI,importance,1.0,3,-4.0,wine_quality,,
Salient-features categorization,66fcdc229c37d1da9d61017c,0.5955321362746111,0.6666666666666666,0.7222222222222222,0.7222222222222222,2,w/ XAI,importance,1.0,3,-2.4468402702655467,wine_quality,,
Salient-features categorization,64d6aac54b2cf0b742d6dc67,0.5776226502832877,0.4444444444444444,0.6111111111111112,0.3888888888888889,2,w/ XAI,importance,86.34046607419343,4,-1.5869488355716328,wine_quality,,
Salient-features categorization,6944196eaaee28eb62bd7360,0.5006062968988494,0.4444444444444444,0.7222222222222222,0.5,2,w/ XAI,importance,76.07303229486952,2,-1.6879310393591012,wine_quality,,
Salient-features categorization,6944211fb86d1cfb660ff63f,0.06048510239735039,0.8333333333333334,0.9444444444444444,0.8888888888888888,2,w/ XAI,importance,50.58004989869404,4,-3.8978153076532647,wine_quality,,
Salient-features categorization,66c173231fab4af1393b5756,0.5427615068607583,1.0,0.7222222222222222,0.7222222222222222,2,w/ XAI,importance,3.6979109565002655,3,-3.7894565613801907,wine_quality,,
Salient-features categorization,677a214b23d3e85a3a5cdb20,0.534186197706259,0.7222222222222222,0.6111111111111112,0.6666666666666666,2,w/ XAI,importance,5.3384855740689074,4,-2.0683596530779926,wine_quality,,
Salient-features categorization,694332aee9accc7da4b9503e,0.5348504270836228,1.0,0.7777777777777778,0.7777777777777778,2,w/ XAI,importance,2.7972775766493703,3,-3.8534939198188085,wine_quality,,
Salient-features categorization,6786177b26851e38285d94a1,0.37795524179818646,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/ XAI,importance,9.564026837102377,4,-4.0,wine_quality,,
Salient-features categorization,691dd5fab1ccbfaa2d6d085a,0.581886018163754,0.9444444444444444,0.7777777777777778,0.7222222222222222,2,w/ XAI,importance,1.0,2,-2.564017598881673,wine_quality,,
Salient-features categorization,69453bbed668224dabc6c5d9,0.5776226502832877,0.5555555555555556,0.6666666666666666,0.4444444444444444,2,w/ XAI,importance,1.0,1,-1.8658208401770913,wine_quality,,
Salient-features categorization,6941bc590ef331a45f99ed50,0.19582899172449456,0.7222222222222222,0.8333333333333334,0.8888888888888888,2,w/ XAI,importance,89.09905808853739,1,-3.1351850188120967,wine_quality,,
Salient-features categorization,69421e362f33a91517375267,0.3630361637082091,0.8888888888888888,0.6666666666666666,0.6666666666666666,2,w/ XAI,importance,1.0,1,-3.5427200457409977,wine_quality,,
Salient-features categorization,694179cf3bd953beb35ec402,0.5006062968988494,0.7777777777777778,0.6111111111111112,0.3888888888888889,2,w/ XAI,importance,100.0,1,-2.3182183763450825,wine_quality,,
Salient-features categorization,691e201122ecfe4b850e3308,0.6079467828212726,0.7777777777777778,0.6111111111111112,0.5,2,w/ XAI,importance,4.84941666737368,4,-2.430008878337231,wine_quality,,
Salient-features categorization,69440172696346a2b42428ed,0.32106886308106136,1.0,0.8333333333333334,0.8333333333333334,2,w/ XAI,importance,8.229915582976924,3,-3.3036042070297658,wine_quality,,
Salient-features categorization,67658116d1ff218b001f2bf1,0.5298114585003033,1.0,0.7222222222222222,0.7222222222222222,2,w/ XAI,importance,6.722485339660545,3,-3.18887135469451,wine_quality,,
Salient-features categorization,692a268e1eab9d860c677fa2,0.10119301974786005,0.7777777777777778,0.8888888888888888,0.8888888888888888,2,w/ XAI,importance,68.21234781568104,4,-2.9386853923240643,wine_quality,,
Salient-features categorization,69453bd02b59de54f5fd947d,0.725539868932836,0.6666666666666666,0.2777777777777778,0.3888888888888889,2,w/ XAI,importance,1.0,4,-3.691241828231364,forest_cover,,
Salient-features categorization,67814070b879255cac4110e7,0.34662633633226936,0.7777777777777778,0.8333333333333334,0.7222222222222222,2,w/ XAI,importance,2.8946662035896114,2,-2.3054426329674778,forest_cover,,
Salient-features categorization,694587bf33d102941b804de3,0.4675289154899793,0.9444444444444444,0.6666666666666666,0.6111111111111112,2,w/ XAI,importance,5.400762249788472,1,-3.3005305430337093,forest_cover,,
Salient-features categorization,694ad5edf474deae104e0e69,0.6791905460639935,0.8888888888888888,0.5555555555555556,0.4444444444444444,2,w/ XAI,importance,1.0,4,-2.8041290307072724,wine_quality,,
Salient-features categorization,69435a602b20d97254a2050b,0.5006062968988494,0.5,0.6666666666666666,0.5,2,w/ XAI,importance,100.0,3,-1.741506850066329,wine_quality,,
Salient-features categorization,6941a695ae2df6326069e993,0.07781111801477254,0.8333333333333334,0.9444444444444444,0.7777777777777778,2,w/ XAI,importance,98.28743421537963,2,-2.430906303148501,forest_cover,,
Salient-features categorization,6947c5c8b87439db043797d5,0.03920590501400908,0.8333333333333334,1.0,0.8333333333333334,2,w/ XAI,importance,37.03791193141166,4,-2.3432734711077225,wine_quality,,
Salient-features categorization,6945371fbc1b757bdc6aaad1,0.4942158668616597,0.7777777777777778,0.8888888888888888,0.6666666666666666,2,w/ XAI,importance,1.0,1,-4.0,forest_cover,,
Salient-features categorization,5d16fb317964cd0001c1ca1a,0.3851096824041928,0.7222222222222222,0.9444444444444444,0.6666666666666666,2,w/ XAI,importance,18.69100005429297,1,-4.0,wine_quality,,
Salient-features categorization,6941984defc3cfda7e9cdf6f,0.2858274647005952,0.4444444444444444,0.7222222222222222,0.6111111111111112,2,w/ XAI,importance,1.0,4,-2.03820664610078,wine_quality,,
Salient-features categorization,693b107113e251a972ba0527,0.5391144735910686,0.6666666666666666,0.6111111111111112,0.9444444444444444,2,w/ XAI,importance,34.14505265697593,2,-2.3608704670487324,forest_cover,,
Salient-features categorization,665b349013d3255859efdb72,0.6427678354910855,0.8888888888888888,0.6666666666666666,0.7777777777777778,2,w/ XAI,importance,4.818096808996781,4,-4.0,forest_cover,,
Salient-features categorization,6942e378d0c8a15ff6b1f81e,0.5391144735910686,0.5,0.6111111111111112,0.5555555555555556,2,w/ XAI,importance,1.0,3,-1.5,forest_cover,,
Salient-features categorization,694163cd8dce97079e97bd07,0.007489354342653918,1.0,1.0,1.0,2,w/ XAI,importance,59.91113607285708,2,-2.9708336003711544,wine_quality,,
Salient-features categorization,691f240b27630b7537a73d26,0.3387194713085706,1.0,0.8888888888888888,0.8888888888888888,2,w/ XAI,importance,6.634085529611498,2,-2.6065384823109308,wine_quality,,
Salient-features categorization,694afeb6123c5d3d77ab3f9b,0.5106169905070941,0.7777777777777778,0.6111111111111112,0.6111111111111112,2,w/ XAI,importance,1.0,1,-4.0,forest_cover,,
Salient-features categorization,610c5b3dd64337b3324fa98e,0.5075606070041159,1.0,0.7777777777777778,0.7777777777777778,2,w/ XAI,importance,4.059511163185526,2,-3.2660528140598224,wine_quality,,
Salient-features categorization,673abfc29bf0f262315214c8,0.22410571010427396,0.8333333333333334,0.9444444444444444,0.7777777777777778,2,w/ XAI,importance,19.811158143848004,1,-3.7989016987989204,wine_quality,,
Salient-features categorization,69454de0266e20b4d6f6fbd9,0.5391144735910686,0.7222222222222222,0.6111111111111112,0.5555555555555556,2,w/ XAI,importance,83.69616903014915,1,-1.9916674436628914,wine_quality,,
