Strategy,Participant Id,NLL,mai_acc,mp_acc,pai_acc,Session,Tested w/ XAI,XAIType,sensitivity,k,retrieval_threshold,appId,scaling_factor,explanation_type
Sensitive-features categorization,67e5566b1168a1cd37250362,0.568017431459244,0.6666666666666666,0.7777777777777778,0.4444444444444444,2,w/o XAI,attribution,2.238753064040419,1,-3.7848762103032207,forest_cover,,
Sensitive-features categorization,5a53d878acc75b000179e52e,0.14178072541251535,0.6666666666666666,0.9444444444444444,0.6111111111111112,2,w/o XAI,importance,31.454396937138714,3,-2.4001991928662663,forest_cover,,
Sensitive-features categorization,67e268cbf13dcd115337894c,0.6361968890543217,0.6111111111111112,0.6666666666666666,0.6111111111111112,2,w/o XAI,attribution,3.03893018666453,2,-2.744760181346257,forest_cover,,
Sensitive-features categorization,6813da744902baf71269402d,0.5629003629639344,0.8888888888888888,0.7222222222222222,0.7222222222222222,2,w/o XAI,attribution,12.46934228119327,5,-2.390645151364046,wine_quality,,
Sensitive-features categorization,6766c25793c13fc95c767574,0.578745906164559,0.5,0.7222222222222222,0.5555555555555556,2,w/o XAI,attribution,8.37602537169083,5,-1.4661294955331692,forest_cover,,
Sensitive-features categorization,67ed4e79983b8a8ba5517548,0.4264254119312516,0.6111111111111112,0.5555555555555556,0.8333333333333334,2,w/o XAI,attribution,100.0,5,-1.9426559043564784,wine_quality,,
Sensitive-features categorization,67faf61829e07433820ec62d,0.4317746046430424,0.4444444444444444,0.8333333333333334,0.5,2,w/o XAI,attribution,12.619004696614752,3,-1.2245431378219793,forest_cover,,
Sensitive-features categorization,67e490097896ae803bd5629f,0.1158946365466618,0.7777777777777778,0.9444444444444444,0.7222222222222222,2,w/o XAI,importance,14.951707055365137,1,-3.2725022741436023,forest_cover,,
Sensitive-features categorization,67363452674f3db8059e7888,0.4038681447230695,0.7777777777777778,0.7777777777777778,0.6666666666666666,2,w/o XAI,attribution,12.034563080292404,2,-2.7199174528203507,wine_quality,,
Sensitive-features categorization,5f8cbc5c355ea745e6cef2ca,0.5920247410079321,0.5,0.6666666666666666,0.5,2,w/o XAI,attribution,4.100356799141065,2,-3.451197712801281,forest_cover,,
Sensitive-features categorization,67868817cb0a68aa79ff3432,0.24978510901639592,0.8333333333333334,0.8888888888888888,0.7222222222222222,2,w/o XAI,attribution,44.27393884539868,3,-2.5963340165609967,forest_cover,,
Sensitive-features categorization,660b2346862ff2a3da9cfe3e,0.21069941355691646,0.7777777777777778,0.8888888888888888,0.6666666666666666,2,w/o XAI,importance,34.847058604419374,4,-3.2935129157275047,forest_cover,,
Sensitive-features categorization,615d7e681c930db4365ca2d0,0.4481505785863521,0.5555555555555556,0.7777777777777778,0.5555555555555556,2,w/o XAI,attribution,9.338244969267766,1,-1.3404921794192486,forest_cover,,
Sensitive-features categorization,6647847aebad277cab0e44a9,0.3379402838939633,0.8888888888888888,0.7222222222222222,0.6111111111111112,2,w/o XAI,importance,16.21674259714372,2,-3.3280278623384882,wine_quality,,
Sensitive-features categorization,57e4d48d6c447e000116b22a,0.12894322731862798,0.8888888888888888,0.8888888888888888,0.7777777777777778,2,w/o XAI,attribution,85.38725845270797,3,-2.2700075845607515,forest_cover,,
Sensitive-features categorization,67cb5baef51d73572cb490ae,0.6931471803599453,0.5,0.6111111111111112,0.5555555555555556,2,w/o XAI,attribution,77.74074709809427,3,-0.9515401853944083,forest_cover,,
Sensitive-features categorization,65cb7c1cdf8ff14e2355c5e6,0.6513533079851386,0.8333333333333334,0.6111111111111112,0.6666666666666666,2,w/o XAI,attribution,1.0,1,-2.333573889796871,wine_quality,,
Sensitive-features categorization,67ebf19f98ff3e509e425e58,0.20425844279865732,0.8888888888888888,0.8888888888888888,1.0,2,w/o XAI,importance,24.133906657067552,4,-2.3526683297213347,wine_quality,,
Sensitive-features categorization,662d7fba32d6a738b194d893,0.07880090213341447,0.9444444444444444,1.0,0.9444444444444444,2,w/o XAI,attribution,14.9907967221124,2,-1.7398431419219187,wine_quality,,
Sensitive-features categorization,67ccbcc0a659ba65853fbd72,0.6161308269755069,0.5,0.6111111111111112,0.4444444444444444,2,w/o XAI,attribution,46.327586529149215,5,-0.9661350112639315,wine_quality,,
Sensitive-features categorization,676a24c4766af0941f2060db,0.16590411394987437,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,16.610670050547263,1,-1.7889382244803294,wine_quality,,
Sensitive-features categorization,5b3e322998a45e0001edd87a,0.6086658526854705,0.6666666666666666,0.8333333333333334,0.7222222222222222,2,w/o XAI,attribution,1.0,1,-2.627882353845787,wine_quality,,
Sensitive-features categorization,66d0a375c1c8aa9cac493997,0.5522023690580896,0.6666666666666666,0.8333333333333334,0.6111111111111112,2,w/o XAI,importance,3.8292508088139843,5,-3.853909677331843,wine_quality,,
Sensitive-features categorization,67cf4b70e6b8ec5652552042,0.486361031416499,0.7777777777777778,0.9444444444444444,0.7222222222222222,2,w/o XAI,importance,29.476860070222614,2,-3.7619809330862957,wine_quality,,
Sensitive-features categorization,67ebcd26fcd7c2ee469b8533,0.3391730182458555,0.8888888888888888,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,14.592530139909837,4,-3.887296310002567,wine_quality,,
Sensitive-features categorization,61705235c277934df17055e6,0.27170517789738935,0.8333333333333334,0.8888888888888888,0.8333333333333334,2,w/o XAI,importance,15.628211987518071,2,-3.2974572013705834,forest_cover,,
Sensitive-features categorization,67746ee55ca6064173cd144c,0.46343060603784497,0.9444444444444444,0.8333333333333334,0.8888888888888888,2,w/o XAI,attribution,7.48370391403233,3,-1.951759084604714,wine_quality,,
Sensitive-features categorization,65ccca52871269168cc029b5,0.2883788183599883,0.5555555555555556,0.8333333333333334,0.7222222222222222,2,w/o XAI,attribution,34.8044105694444,4,-3.1955852531514273,forest_cover,,
Sensitive-features categorization,67d4aa994ac97e137cc0aeea,0.21909924655119717,0.6111111111111112,0.7777777777777778,0.6111111111111112,2,w/o XAI,attribution,97.05145410223287,4,-2.0886223021869634,forest_cover,,
Sensitive-features categorization,677d8ca02a50ccdc47145568,0.0028234085365302208,0.5,1.0,0.5,2,w/o XAI,importance,93.77834270996537,4,-2.9821617094099175,forest_cover,,
Sensitive-features categorization,66ea6bd034571ff4a00f2171,0.04178906173588296,0.5,0.9444444444444444,0.5555555555555556,2,w/o XAI,importance,100.0,4,-3.053562059354663,forest_cover,,
Sensitive-features categorization,660982bb12941e7442c18325,0.0033491673335441893,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,63.534972405333136,4,-2.0142529291050417,forest_cover,,
Sensitive-features categorization,67b54ac2282e5470c29b37d0,0.25752775022700214,0.5,1.0,0.5,2,w/o XAI,attribution,6.3757234281526,2,-3.983469616825036,forest_cover,,
Sensitive-features categorization,67f224dfcaaa213111714560,0.5698208880852477,0.7222222222222222,0.7222222222222222,0.5555555555555556,2,w/o XAI,attribution,4.951566259948766,1,-3.1654588135180033,forest_cover,,
Sensitive-features categorization,67e319a39b381704d5521583,0.6931471803599453,0.5,0.3333333333333333,0.3888888888888889,2,w/o XAI,importance,84.00152236774711,2,-0.9238450081082497,forest_cover,,
Sensitive-features categorization,680bf9db627b9fac31d2efdc,0.4251674441792079,0.7777777777777778,0.7222222222222222,0.7222222222222222,2,w/o XAI,attribution,7.297498971958047,3,-2.4858893289248782,forest_cover,,
Sensitive-features categorization,67e6e99634be5e57bbd2553f,0.3161263470825171,0.6666666666666666,0.8888888888888888,0.7777777777777778,2,w/o XAI,importance,20.315581565554265,3,-2.0305187284934094,forest_cover,,
Sensitive-features categorization,680d155019b77b986ff85126,0.45578527747820186,0.7222222222222222,0.8333333333333334,0.7777777777777778,2,w/o XAI,attribution,100.0,1,-1.7311295683943677,forest_cover,,
Sensitive-features categorization,5dd3699ee73e6136c640f1cf,0.5645680371293745,0.5,0.7777777777777778,0.3888888888888889,2,w/o XAI,attribution,37.57572858954675,1,-4.0,forest_cover,,
Sensitive-features categorization,67acc5ed78e59babe2c5c670,0.6522407639655879,0.7222222222222222,0.7222222222222222,0.6666666666666666,2,w/o XAI,attribution,1.0,1,-4.0,forest_cover,,
Sensitive-features categorization,67f1a4f8dd44e7cd5adffa29,0.49418922453543157,0.8333333333333334,0.7222222222222222,0.6666666666666666,2,w/o XAI,attribution,15.29461753574248,3,-2.5920637957692225,forest_cover,,
Sensitive-features categorization,5d849ee0a954540019f513dd,0.6052755580848389,0.5555555555555556,0.6111111111111112,0.3888888888888889,2,w/o XAI,attribution,1.0,1,-2.4767584514359595,forest_cover,,
Sensitive-features categorization,67f25123da45cde78b9b45bc,0.5179730501429302,0.5,0.8333333333333334,0.4444444444444444,2,w/o XAI,attribution,1.0,5,-1.6332681250294931,forest_cover,,
Sensitive-features categorization,67aad067b49c4688a6459b1b,0.655705422279131,0.5555555555555556,0.5555555555555556,0.4444444444444444,2,w/o XAI,attribution,1.0,5,-1.866319330516943,forest_cover,,
Sensitive-features categorization,664cd1c6545aa0f362493dd9,0.6883613870350961,0.5555555555555556,0.5555555555555556,0.5555555555555556,2,w/o XAI,importance,1.0,5,-2.187565157603366,forest_cover,,
Sensitive-features categorization,67dbcd7722043bf1d1671b92,0.6171908335797613,0.7222222222222222,0.6666666666666666,0.7222222222222222,2,w/o XAI,attribution,2.4204937227450083,2,-1.8664752578515165,forest_cover,,
Sensitive-features categorization,67d3a5a498212eae9b9ce364,0.40807925514470633,0.7222222222222222,0.7777777777777778,0.6111111111111112,2,w/o XAI,importance,12.749350031558546,1,-2.7220740269363186,forest_cover,,
Sensitive-features categorization,666149cb6a138209b157427b,0.09125363495921093,0.7222222222222222,1.0,0.7222222222222222,2,w/o XAI,importance,80.7902748928418,2,-1.9099171195022948,forest_cover,,
Sensitive-features categorization,678e64901f5365053e8b33dc,0.10645482972412229,0.7777777777777778,0.9444444444444444,0.8333333333333334,2,w/o XAI,attribution,99.52618960804375,1,-3.012696986663849,forest_cover,,
Sensitive-features categorization,673ef080255f15b49aa84f96,0.27449574482753825,0.6666666666666666,0.8333333333333334,0.5,2,w/o XAI,importance,25.90806680698148,2,-2.0323642167562896,forest_cover,,
Sensitive-features categorization,67f03733938aa3f0d17ce8a8,0.6931471803599453,0.5,0.4444444444444444,0.5,2,w/o XAI,importance,78.59668536324065,3,-0.6206493073039545,forest_cover,,
Sensitive-features categorization,673e7e6f2cbf961c153d11e3,0.07853699847651782,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,attribution,100.0,2,-4.0,wine_quality,,
Sensitive-features categorization,66817654ce8b233327b047ab,0.24845483310567695,0.5,0.9444444444444444,0.5555555555555556,2,w/o XAI,importance,21.289317390153432,2,-2.677221117407825,wine_quality,,
Sensitive-features categorization,669424e6b661e0a098ec66a4,0.5693033689986327,0.8333333333333334,0.8333333333333334,0.7777777777777778,2,w/o XAI,attribution,18.9472900812166,5,-3.50545665367139,wine_quality,,
Sensitive-features categorization,67f1c7bd6f1c4a3d8deae02f,0.08018536901803343,1.0,1.0,1.0,2,w/o XAI,attribution,21.61926715621961,5,-1.7423671662385738,wine_quality,,
Sensitive-features categorization,6619cb1e30cb95691a6dd425,0.15492249930457014,0.9444444444444444,0.9444444444444444,1.0,2,w/o XAI,attribution,68.64585144651991,4,-1.9061794520563535,wine_quality,,
Sensitive-features categorization,680ebf035ab59d342f31726e,0.42358994381692594,0.7222222222222222,0.7222222222222222,0.8888888888888888,2,w/o XAI,importance,100.0,3,-1.6370620831664224,wine_quality,,
Sensitive-features categorization,6761934aa62aae0c93863233,0.6078896897122816,0.6666666666666666,0.7222222222222222,0.6111111111111112,2,w/o XAI,attribution,1.0,1,-1.7880574314822586,wine_quality,,
Sensitive-features categorization,6678a880e2ce2ba0e38b0d17,0.35947776559520617,0.8333333333333334,0.8888888888888888,0.8333333333333334,2,w/o XAI,attribution,9.134561786816818,2,-1.4466334015245765,wine_quality,,
Sensitive-features categorization,5a2f1f0f2937000001eae2b1,0.24647226492567237,0.8333333333333334,0.9444444444444444,0.7777777777777778,2,w/o XAI,attribution,100.0,5,-2.148818848136983,wine_quality,,
Sensitive-features categorization,66d8e14e71c04a7d23ff43c9,0.5720897769238218,0.7777777777777778,0.7222222222222222,0.7222222222222222,2,w/o XAI,attribution,7.773182785776785,5,-3.6010225631503503,wine_quality,,
Sensitive-features categorization,6173f88147c86baff6963073,0.6057242069353763,0.8333333333333334,0.7777777777777778,0.8333333333333334,2,w/o XAI,importance,6.565578053112839,2,-4.0,wine_quality,,
Sensitive-features categorization,6942b9546065aeb7e30fd87a,0.2656375494210155,0.6666666666666666,0.7222222222222222,0.8333333333333334,2,w/o XAI,importance,26.09909786642176,2,-3.679985906489609,wine_quality,,
Sensitive-features categorization,673da0360d57d15b3f3a0593,0.6817687222491604,0.6111111111111112,0.5,0.6666666666666666,2,w/o XAI,importance,1.0,5,-1.7093097799759227,wine_quality,,
Sensitive-features categorization,6941706e8a7385da28bcb5e2,0.39740457389298484,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,11.825593613479363,5,-4.0,wine_quality,,
Sensitive-features categorization,676435babb44367362b10f73,0.02500256433091164,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,43.97223183611032,2,-1.8390254150006826,wine_quality,,
Sensitive-features categorization,69418fce57bf6c0cd6730ef9,0.5249969707760382,0.4444444444444444,0.6666666666666666,0.4444444444444444,2,w/o XAI,importance,2.330956306389356,1,-4.0,wine_quality,,
Sensitive-features categorization,691fda8adedca50e985f0c90,0.2615085325287674,0.7777777777777778,0.7777777777777778,0.8888888888888888,2,w/o XAI,importance,33.14698304418943,5,-1.5852305256116939,wine_quality,,
Sensitive-features categorization,6941aeb9a019a9bbdd57d028,0.36845438626612564,0.7222222222222222,0.7222222222222222,0.7777777777777778,2,w/o XAI,importance,17.07884190309676,3,-3.500399196187403,wine_quality,,
Sensitive-features categorization,6943448de0ba4e96ec5a82d7,0.6002214403979627,0.8333333333333334,0.6111111111111112,0.6666666666666666,2,w/o XAI,importance,3.759979481055985,1,-4.0,wine_quality,,
Sensitive-features categorization,66fcdc229c37d1da9d61017c,0.422096336138346,0.7777777777777778,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,7.632563402425582,4,-3.318178073898479,wine_quality,,
Sensitive-features categorization,64d6aac54b2cf0b742d6dc67,0.5795791553808362,0.6666666666666666,0.6111111111111112,0.7222222222222222,2,w/o XAI,importance,15.355155608335913,5,-3.5183204851440935,wine_quality,,
Sensitive-features categorization,6944196eaaee28eb62bd7360,0.6387752773121788,1.0,0.7222222222222222,0.7222222222222222,2,w/o XAI,importance,3.3658824208832585,3,-1.3666743014867868,wine_quality,,
Sensitive-features categorization,6944211fb86d1cfb660ff63f,0.023705568888532497,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,87.17318557039577,3,-2.475684393208263,wine_quality,,
Sensitive-features categorization,66c173231fab4af1393b5756,0.5534320677184252,0.7222222222222222,0.6111111111111112,0.5555555555555556,2,w/o XAI,importance,3.144872736573813,1,-3.337947988707133,wine_quality,,
Sensitive-features categorization,677a214b23d3e85a3a5cdb20,0.11541495754413313,0.8888888888888888,0.9444444444444444,0.9444444444444444,2,w/o XAI,importance,33.45453986358986,4,-2.6026081222391326,wine_quality,,
Sensitive-features categorization,694332aee9accc7da4b9503e,0.6164333193126785,0.5,0.6666666666666666,0.7222222222222222,2,w/o XAI,importance,1.0,1,-3.7788703975831486,wine_quality,,
Sensitive-features categorization,6786177b26851e38285d94a1,0.13977749867920178,0.7777777777777778,0.8888888888888888,0.7777777777777778,2,w/o XAI,importance,14.205437793982057,1,-3.2666064962557666,wine_quality,,
Sensitive-features categorization,691dd5fab1ccbfaa2d6d085a,0.47493611626180443,0.8333333333333334,0.7777777777777778,0.7222222222222222,2,w/o XAI,importance,6.809923384081845,1,-4.0,wine_quality,,
Sensitive-features categorization,69453bbed668224dabc6c5d9,0.6610345127210817,0.6666666666666666,0.7222222222222222,0.7222222222222222,2,w/o XAI,importance,1.0,2,-3.772254672513247,wine_quality,,
Sensitive-features categorization,6941bc590ef331a45f99ed50,0.03401873291297303,0.7777777777777778,1.0,0.7777777777777778,2,w/o XAI,importance,38.249668103794804,4,-2.3590169254051347,wine_quality,,
Sensitive-features categorization,69421e362f33a91517375267,0.0824941827860529,0.6666666666666666,0.9444444444444444,0.6111111111111112,2,w/o XAI,importance,21.263777898989645,1,-1.7911653752487475,wine_quality,,
Sensitive-features categorization,694179cf3bd953beb35ec402,0.6027003713895339,0.8333333333333334,0.7777777777777778,0.6111111111111112,2,w/o XAI,importance,3.55591291161859,2,-2.737578676644412,wine_quality,,
Sensitive-features categorization,691e201122ecfe4b850e3308,0.6375287113586262,0.7777777777777778,0.6666666666666666,0.6666666666666666,2,w/o XAI,importance,1.0,1,-2.2343001611880124,wine_quality,,
Sensitive-features categorization,69440172696346a2b42428ed,0.2331265269353358,0.8888888888888888,0.8888888888888888,0.7777777777777778,2,w/o XAI,importance,63.31887947342776,4,-1.416239073334233,wine_quality,,
Sensitive-features categorization,67658116d1ff218b001f2bf1,0.2098235783017543,0.5,0.8888888888888888,0.3888888888888889,2,w/o XAI,importance,12.074042445907105,1,-2.981325990089138,wine_quality,,
Sensitive-features categorization,692a268e1eab9d860c677fa2,0.011457174451428513,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,100.0,4,-2.8116397044522072,wine_quality,,
Sensitive-features categorization,69453bd02b59de54f5fd947d,0.6931471803599453,0.5,0.7222222222222222,0.4444444444444444,2,w/o XAI,importance,34.56932970062914,3,-0.9020088777638633,forest_cover,,
Sensitive-features categorization,67814070b879255cac4110e7,0.03677179567673419,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,100.0,1,-2.025476781083489,forest_cover,,
Sensitive-features categorization,694587bf33d102941b804de3,0.2934687253906291,0.7222222222222222,0.7777777777777778,0.7222222222222222,2,w/o XAI,importance,20.103075081104144,3,-1.5527323920551046,forest_cover,,
Sensitive-features categorization,694ad5edf474deae104e0e69,0.5173675896248454,0.7777777777777778,0.7777777777777778,0.7777777777777778,2,w/o XAI,importance,15.813495822850355,1,-1.4121843604177382,wine_quality,,
Sensitive-features categorization,69435a602b20d97254a2050b,0.4586964446509061,0.9444444444444444,0.7777777777777778,0.8333333333333334,2,w/o XAI,importance,5.725882717867567,4,-2.2305428628563875,wine_quality,,
Sensitive-features categorization,6941a695ae2df6326069e993,0.004278647320221964,0.6111111111111112,1.0,0.6111111111111112,2,w/o XAI,importance,100.0,2,-3.1285798556565143,forest_cover,,
Sensitive-features categorization,6947c5c8b87439db043797d5,0.004394998640853579,0.8333333333333334,1.0,0.8333333333333334,2,w/o XAI,importance,100.0,5,-2.1742544250400746,wine_quality,,
Sensitive-features categorization,6945371fbc1b757bdc6aaad1,0.6588207599549392,0.5555555555555556,0.6666666666666666,0.3333333333333333,2,w/o XAI,importance,1.0,2,-3.729834929357535,forest_cover,,
Sensitive-features categorization,5d16fb317964cd0001c1ca1a,0.3842002181815096,0.6666666666666666,0.7222222222222222,0.8333333333333334,2,w/o XAI,importance,64.60912046058723,3,-1.5002391969598232,wine_quality,,
Sensitive-features categorization,6941984defc3cfda7e9cdf6f,0.3153819374770441,0.7777777777777778,0.8888888888888888,0.7777777777777778,2,w/o XAI,importance,7.214534726950583,2,-2.931204428014392,wine_quality,,
Sensitive-features categorization,693b107113e251a972ba0527,0.6769042728943119,0.5555555555555556,0.5,0.6111111111111112,2,w/o XAI,importance,1.0,2,-3.4741568968908414,forest_cover,,
Sensitive-features categorization,665b349013d3255859efdb72,0.5294508529768831,0.5,0.7777777777777778,0.6111111111111112,2,w/o XAI,importance,10.064215278472822,4,-4.0,forest_cover,,
Sensitive-features categorization,6942e378d0c8a15ff6b1f81e,0.6161308269755069,0.3888888888888889,0.6111111111111112,0.2222222222222222,2,w/o XAI,importance,69.83695994451534,3,-0.969756854656997,forest_cover,,
Sensitive-features categorization,694163cd8dce97079e97bd07,0.13436957347951548,0.8333333333333334,0.9444444444444444,0.8888888888888888,2,w/o XAI,importance,51.19958548411737,5,-2.7678953196400817,wine_quality,,
Sensitive-features categorization,691f240b27630b7537a73d26,0.6931471803599453,0.5,0.8333333333333334,0.5555555555555556,2,w/o XAI,importance,100.0,1,-0.5,wine_quality,,
Sensitive-features categorization,694afeb6123c5d3d77ab3f9b,0.6446266319126817,0.6666666666666666,0.6666666666666666,0.4444444444444444,2,w/o XAI,importance,3.0806163431278293,5,-3.7258323233986967,forest_cover,,
Sensitive-features categorization,610c5b3dd64337b3324fa98e,0.35371699176307764,0.6666666666666666,0.8333333333333334,0.8333333333333334,2,w/o XAI,importance,9.857176320713553,1,-3.718964449123125,wine_quality,,
Sensitive-features categorization,673abfc29bf0f262315214c8,0.19342809003630615,0.7777777777777778,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,18.736814656725546,3,-2.139170155031175,wine_quality,,
Sensitive-features categorization,69454de0266e20b4d6f6fbd9,0.4963209700692645,0.8333333333333334,0.7222222222222222,0.8888888888888888,2,w/o XAI,importance,7.370231811718263,4,-3.6022744217812326,wine_quality,,
Sensitive-features categorization,6642c636936f64e56b10161f,0.6931471803599453,0.5,0.5,0.4444444444444444,2,w/o XAI,importance,95.77315531771562,1,-0.5882292749630071,wine_quality,,
Sensitive-features categorization,6947190be3c1dfbf23cdb205,0.3664217290421638,0.6111111111111112,0.7777777777777778,0.5,2,w/o XAI,importance,8.526099695475345,3,-3.5868360649595648,forest_cover,,
Sensitive-features categorization,693ade5aabf4dbfe8904b715,0.38038122220721216,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,w/o XAI,importance,100.0,5,-4.0,forest_cover,,
Sensitive-features categorization,67c5e37e79cc91183c6cd3b3,0.004313692342543494,0.5,1.0,0.5,2,w/o XAI,importance,82.26502931801329,3,-3.4094851862115716,forest_cover,,
Sensitive-features categorization,6945d3294c8cf5eefa76293a,0.17361390425401246,0.7777777777777778,0.9444444444444444,0.7222222222222222,2,w/o XAI,importance,27.11762872333601,3,-2.7160686165393773,forest_cover,,
Sensitive-features categorization,6945952ed37c15496645a5ea,0.3014122647992339,0.8333333333333334,0.8888888888888888,0.8333333333333334,2,w/o XAI,importance,100.0,2,-1.6201656598186318,wine_quality,,
Sensitive-features categorization,6945b2bc841178ca14128632,0.33173249107412073,0.8888888888888888,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,14.987878987296757,1,-1.308693148658298,wine_quality,,
Sensitive-features categorization,694593ea17f9d3fbe0311249,0.05030635572654734,0.7222222222222222,0.9444444444444444,0.6666666666666666,2,w/o XAI,importance,100.0,1,-3.6913204827324693,forest_cover,,
Sensitive-features categorization,693607ce95c6f9ca7d708da0,0.002810965917617354,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,65.14852606655168,4,-3.355155432802907,forest_cover,,
Sensitive-features categorization,663e5bdde28c5d230eddf4a0,0.05551403447366623,0.6666666666666666,0.9444444444444444,0.7222222222222222,2,w/o XAI,importance,48.726629741364995,1,-3.778894925301335,forest_cover,,
Sensitive-features categorization,6941db4a8b556cbd2c9ad64d,0.0502044529774959,0.8888888888888888,0.9444444444444444,0.9444444444444444,2,w/o XAI,importance,53.50336188529878,3,-2.017409731417117,wine_quality,,
Sensitive-features categorization,67883c42fab99f050f6e9d63,0.2899720066239704,0.7222222222222222,0.8888888888888888,0.7222222222222222,2,w/o XAI,importance,15.740984799692457,2,-1.8818304877461047,wine_quality,,
Sensitive-features categorization,676f64f0ca06dcc592a9b50e,0.6567727334000154,0.5,0.6111111111111112,0.4444444444444444,2,w/o XAI,importance,1.0,5,-1.6973594053616532,forest_cover,,
Sensitive-features categorization,69417db33af88a177fc198e7,0.27828041952356947,0.6666666666666666,0.8888888888888888,0.5555555555555556,2,w/o XAI,importance,19.857353275019257,5,-3.197716991781075,forest_cover,,
Sensitive-features categorization,6945b7f9c69fe2317b25e4a2,0.2884783334306003,0.4444444444444444,0.8888888888888888,0.3333333333333333,2,w/o XAI,importance,25.599855512956037,3,-2.796955024084073,wine_quality,,
Sensitive-features categorization,694182081f0cee7d024a1c58,0.6931471803599453,0.5,0.5,0.5555555555555556,2,w/o XAI,importance,1.0,3,-0.5,forest_cover,,
Sensitive-features categorization,6945c31f6b27bb869d7ffc5c,0.16892563693259807,0.8888888888888888,0.8888888888888888,1.0,2,w/o XAI,importance,29.4869658869343,4,-2.5570772628667187,wine_quality,,
Sensitive-features categorization,691cce11dba0246ae096e537,0.6744919051057945,0.6111111111111112,0.6666666666666666,0.6111111111111112,2,w/o XAI,importance,1.0,5,-1.6422321696292999,forest_cover,,
Sensitive-features categorization,69476d9f42e420d84f0b246f,-1.0000000826903712e-10,0.5,1.0,0.5,2,w/o XAI,importance,11.79138473295289,3,-1.1833220335313381,forest_cover,,
Sensitive-features categorization,673a68b6b26d5900008e9df9,0.17081294897927946,0.7777777777777778,0.8888888888888888,0.8888888888888888,2,w/o XAI,importance,25.270801202257708,4,-3.849784508163387,wine_quality,,
Sensitive-features categorization,6917d7e167b86e562032b285,0.1749382875303492,0.4444444444444444,0.9444444444444444,0.3888888888888889,2,w/o XAI,importance,20.022835688205795,2,-2.3813255035588115,wine_quality,,
Sensitive-features categorization,675b1432a3f788b0222e5237,0.00546857067766557,0.6666666666666666,1.0,0.6666666666666666,2,w/o XAI,importance,70.86066833535962,3,-3.123156849171371,forest_cover,,
Sensitive-features categorization,6632bae865d316c32325fda1,0.14419500203095642,0.8333333333333334,0.9444444444444444,0.8888888888888888,2,w/o XAI,importance,48.551306230030065,5,-4.0,wine_quality,,
